lag,period,horizon,target_pct,target_label,n,target_hits,target_hit_rate,target_hit_wilson_lower_95,target_hit_wilson_upper_95,mean_realized_return,median_realized_return,entry_dates,codes,events,retention_vs_parent_crosses
1,year_2022,T+20,19,target_19pct,3381,581,0.17184265010351968,0.1595007089716696,0.1849294705676034,0.011972038112191934,0.005479452054794498,195,1301,19932,0.3536676248269988
1,year_2022,T+20,20,target_20pct,3381,515,0.1523217982845312,0.14060444399841288,0.1648283419848367,0.01198803948585213,0.005271481286241331,195,1301,19932,0.3536676248269988
1,year_2023,T+20,1,target_1pct,3595,3073,0.854798331015299,0.8429029198023651,0.8659362800112638,-0.003662138456082619,0.01,213,1281,19932,0.3536676248269988
1,year_2023,T+20,2,target_2pct,3595,2759,0.7674547983310153,0.7533639440760858,0.7809746608794644,-0.002601646141269266,0.02,213,1281,19932,0.3536676248269988
1,year_2023,T+20,3,target_3pct,3595,2437,0.6778859527121002,0.6624277408663746,0.6929643942028655,-0.0030052529936855604,0.03,213,1281,19932,0.3536676248269988
1,year_2023,T+20,4,target_4pct,3595,2116,0.5885952712100139,0.5724229508431871,0.6045784487182717,-0.004396959121393558,0.04,213,1281,19932,0.3536676248269988
1,year_2023,T+20,5,target_5pct,3595,1842,0.5123783031988873,0.4960341295948405,0.5286960502496961,-0.005413900697753865,0.05,213,1281,19932,0.3536676248269988
1,year_2023,T+20,6,target_6pct,3595,1598,0.44450625869262866,0.42833035262200453,0.4608006388614774,-0.006194436683884263,0.01181375955524655,213,1281,19932,0.3536676248269988
1,year_2023,T+20,7,target_7pct,3595,1396,0.38831710709318495,0.37251264847043114,0.4043599985502102,-0.006373486445142224,0.0008328706274289832,213,1281,19932,0.3536676248269988
1,year_2023,T+20,8,target_8pct,3595,1217,0.33852573018080667,0.32323651159298816,0.3541596816709777,-0.006605480865607055,-0.005586592178770999,213,1281,19932,0.3536676248269988
1,year_2023,T+20,9,target_9pct,3595,1055,0.29346314325452016,0.278804857343047,0.30856236659923497,-0.006944662776392056,-0.009727626459144045,213,1281,19932,0.3536676248269988
1,year_2023,T+20,10,target_10pct,3595,915,0.2545201668984701,0.24054819244304443,0.2690162185051897,-0.007598657766464144,-0.012466004582413093,213,1281,19932,0.3536676248269988
1,year_2023,T+20,11,target_11pct,3595,802,0.2230876216968011,0.20977813653805047,0.23698828963641633,-0.00829095898065564,-0.014814814814814947,213,1281,19932,0.3536676248269988
1,year_2023,T+20,12,target_12pct,3595,702,0.1952712100139082,0.18264095426985547,0.20855203405172001,-0.008671909797482023,-0.015894039735099286,213,1281,19932,0.3536676248269988
1,year_2023,T+20,13,target_13pct,3595,622,0.1730180806675939,0.16100361441652647,0.18573062362273599,-0.008466318182357421,-0.01642512077294689,213,1281,19932,0.3536676248269988
1,year_2023,T+20,14,target_14pct,3595,540,0.1502086230876217,0.13890315173493786,0.16226086726495367,-0.00898798370671342,-0.0172570390554041,213,1281,19932,0.3536676248269988
1,year_2023,T+20,15,target_15pct,3595,474,0.13184979137691238,0.1211819848580134,0.14330356515896986,-0.008936628367107041,-0.017755681818181768,213,1281,19932,0.3536676248269988
1,year_2023,T+20,16,target_16pct,3595,411,0.11432545201668985,0.10433258748877583,0.1251416966808859,-0.009336636376564915,-0.01837524177949701,213,1281,19932,0.3536676248269988
1,year_2023,T+20,17,target_17pct,3595,363,0.10097357440890126,0.09154646031843515,0.11125257368183873,-0.009360223172148928,-0.01845926655180896,213,1281,19932,0.3536676248269988
1,year_2023,T+20,18,target_18pct,3595,323,0.08984700973574408,0.08093163328924138,0.09963802556987594,-0.009425074274548919,-0.018716577540107027,213,1281,19932,0.3536676248269988
1,year_2023,T+20,19,target_19pct,3595,285,0.07927677329624479,0.0708874768659898,0.08856427560902884,-0.009565159524643688,-0.018930661167673724,213,1281,19932,0.3536676248269988
1,year_2023,T+20,20,target_20pct,3595,257,0.07148817802503477,0.06351562910304562,0.08037556077316343,-0.0096196900414016,-0.01905717151454367,213,1281,19932,0.3536676248269988
1,year_2024,T+20,1,target_1pct,3113,2666,0.8564086090587857,0.8436502042361624,0.868288445453318,-0.00800438725206722,0.01,178,1213,19932,0.3536676248269988
1,year_2024,T+20,2,target_2pct,3113,2477,0.7956954706071314,0.7811712846153009,0.8094907496696625,-0.005885827136321791,0.02,178,1213,19932,0.3536676248269988
1,year_2024,T+20,3,target_3pct,3113,2272,0.7298425955669772,0.7139676087235278,0.74515100673643,-0.004028658250554066,0.03,178,1213,19932,0.3536676248269988
1,year_2024,T+20,4,target_4pct,3113,2104,0.6758753613877289,0.6592252504462528,0.6920919290985786,-0.0022179851319797266,0.04,178,1213,19932,0.3536676248269988
1,year_2024,T+20,5,target_5pct,3113,1936,0.6219081272084805,0.6047332525621187,0.6387824910675864,-0.000884283732415273,0.05,178,1213,19932,0.3536676248269988
1,year_2024,T+20,6,target_6pct,3113,1800,0.578220366206232,0.5607861203120648,0.5954617942434905,0.0015335729270916046,0.06,178,1213,19932,0.3536676248269988
1,year_2024,T+20,7,target_7pct,3113,1643,0.5277867009315772,0.5102258454111012,0.5452790605809132,0.002406747960435204,0.07,178,1213,19932,0.3536676248269988
1,year_2024,T+20,8,target_8pct,3113,1497,0.4808866045615162,0.46336927522499044,0.4984510495550688,0.0034356614788380894,0.04404567699836859,178,1213,19932,0.3536676248269988
1,year_2024,T+20,9,target_9pct,3113,1392,0.44715708319948605,0.429766698899501,0.4646777284336044,0.005351138093681464,0.030716723549488067,178,1213,19932,0.3536676248269988
1,year_2024,T+20,10,target_10pct,3113,1284,0.4124638612271121,0.3952888204926146,0.42985468375219515,0.006595735956650525,0.020163094269527226,178,1213,19932,0.3536676248269988
1,year_2024,T+20,11,target_11pct,3113,1181,0.3793768069386444,0.3624895962205138,0.396561361004903,0.007978300846776512,0.014804845222072593,178,1213,19932,0.3536676248269988
1,year_2024,T+20,12,target_12pct,3113,1091,0.3504657886283328,0.3338987821385952,0.3674014058465753,0.009716979151457429,0.013126491646777927,178,1213,19932,0.3536676248269988
1,year_2024,T+20,13,target_13pct,3113,1022,0.3283006745904272,0.3120246845499135,0.3449999136844015,0.011416009093804294,0.011212009772732845,178,1213,19932,0.3536676248269988
1,year_2024,T+20,14,target_14pct,3113,943,0.30292322518470927,0.28703166499527616,0.31930059135037825,0.0124246701983794,0.009554140127388422,178,1213,19932,0.3536676248269988
1,year_2024,T+20,15,target_15pct,3113,881,0.2830067459042724,0.26745746545085364,0.2990909276404089,0.013651184510830802,0.008122157244964123,178,1213,19932,0.3536676248269988
1,year_2024,T+20,16,target_16pct,3113,825,0.26501766784452296,0.2498101908989043,0.28080439022064946,0.014848026346912699,0.007682327989392723,178,1213,19932,0.3536676248269988
1,year_2024,T+20,17,target_17pct,3113,783,0.2515258592997109,0.23659627888937368,0.2670679432513985,0.016440485395181306,0.007633587786259444,178,1213,19932,0.3536676248269988
1,year_2024,T+20,18,target_18pct,3113,743,0.2386765178284613,0.2240297468277217,0.2539674667618299,0.01800411681563053,0.007435131846927234,178,1213,19932,0.3536676248269988
1,year_2024,T+20,19,target_19pct,3113,710,0.22807581111468037,0.2136763768960567,0.2431455546387379,0.019438820976580496,0.007261410788381717,178,1213,19932,0.3536676248269988
1,year_2024,T+20,20,target_20pct,3113,673,0.2161901702537745,0.2020839385419772,0.2309960100829384,0.020650123778030702,0.007246376811594235,178,1213,19932,0.3536676248269988
1,year_2025,T+20,1,target_1pct,3695,3395,0.918809201623816,0.9095613269840743,0.9271871296137968,0.004684194331962917,0.01,219,1638,19932,0.3536676248269988
1,year_2025,T+20,2,target_2pct,3695,3188,0.862787550744249,0.8513158844436708,0.873505638056779,0.010518164747799904,0.02,219,1638,19932,0.3536676248269988
1,year_2025,T+20,3,target_3pct,3695,2949,0.798105548037889,0.7848557691795374,0.8107361047736483,0.01537543045426779,0.03,219,1638,19932,0.3536676248269988
1,year_2025,T+20,4,target_4pct,3695,2710,0.7334235453315291,0.718929160253282,0.7474330651526397,0.01980188806647631,0.04,219,1638,19932,0.3536676248269988
1,year_2025,T+20,5,target_5pct,3695,2476,0.6700947225981055,0.6547644759198361,0.6850716500716094,0.023766657673081483,0.05,219,1638,19932,0.3536676248269988
1,year_2025,T+20,6,target_6pct,3695,2249,0.608660351826793,0.5928185808836557,0.624276414479217,0.026907931355153594,0.06,219,1638,19932,0.3536676248269988
1,year_2025,T+20,7,target_7pct,3695,2035,0.550744248985115,0.5346610354849496,0.5667220569945984,0.029552615383244413,0.07,219,1638,19932,0.3536676248269988
1,year_2025,T+20,8,target_8pct,3695,1836,0.49688768606224626,0.480777606956554,0.5130042300380337,0.031742777203245566,0.06606217616580312,219,1638,19932,0.3536676248269988
1,year_2025,T+20,9,target_9pct,3695,1666,0.45087956698240866,0.4348948256739888,0.46696634080580857,0.033743178936444324,0.04589193190229479,219,1638,19932,0.3536676248269988
1,year_2025,T+20,10,target_10pct,3695,1501,0.40622462787550745,0.3904940371213307,0.4221500079764643,0.03516078261179352,0.03946441155743474,219,1638,19932,0.3536676248269988
1,year_2025,T+20,11,target_11pct,3695,1361,0.36833558863328825,0.35292682185976326,0.38401784751996904,0.036454871308764514,0.03621169916434552,219,1638,19932,0.3536676248269988
1,year_2025,T+20,12,target_12pct,3695,1244,0.33667117726657647,0.32161019113508815,0.3520714285374061,0.038124844410214256,0.03424657534246567,219,1638,19932,0.3536676248269988
1,year_2025,T+20,13,target_13pct,3695,1123,0.3039242219215156,0.2893035343268354,0.3189521963321904,0.03941241152248505,0.03288314738696396,219,1638,19932,0.3536676248269988
1,year_2025,T+20,14,target_14pct,3695,1034,0.2798376184032476,0.2655970385359556,0.2945355175594446,0.04087544075581697,0.03201707577374613,219,1638,19932,0.3536676248269988
1,year_2025,T+20,15,target_15pct,3695,937,0.25358592692828147,0.2398186225196625,0.2678650803996515,0.04188260561483814,0.03141011361104917,219,1638,19932,0.3536676248269988
1,year_2025,T+20,16,target_16pct,3695,850,0.23004059539918809,0.21675496392225477,0.24388698408654882,0.04285711603224633,0.03064066852367686,219,1638,19932,0.3536676248269988
1,year_2025,T+20,17,target_17pct,3695,782,0.21163734776725304,0.19876959994337648,0.225104079859511,0.043824643452931314,0.03033268101761233,219,1638,19932,0.3536676248269988
1,year_2025,T+20,18,target_18pct,3695,714,0.193234100135318,0.18082427245742033,0.206281139139551,0.04450393721977742,0.03004073319755607,219,1638,19932,0.3536676248269988
1,year_2025,T+20,19,target_19pct,3695,648,0.1753721244925575,0.16344910357200854,0.18796945947216184,0.045106828074724256,0.029786470482684457,219,1638,19932,0.3536676248269988
1,year_2025,T+20,20,target_20pct,3695,595,0.16102841677943167,0.14952988529559366,0.17323105694102442,0.04573553544392732,0.02970297029702973,219,1638,19932,0.3536676248269988
1,year_2026,T+20,1,target_1pct,3654,3084,0.8440065681444991,0.8318807497563411,0.8554098097911254,-0.009792243353950646,0.01,130,1647,19932,0.3536676248269988
1,year_2026,T+20,2,target_2pct,3654,2825,0.7731253420908594,0.7592629111715253,0.7864140804182691,-0.009020181623126023,0.02,130,1647,19932,0.3536676248269988
1,year_2026,T+20,3,target_3pct,3654,2579,0.7058018609742748,0.6908167064614957,0.720354734095143,-0.008619513584534567,0.03,130,1647,19932,0.3536676248269988
1,year_2026,T+20,4,target_4pct,3654,2366,0.6475095785440613,0.631871408664478,0.6628379084366234,-0.008434946955787725,0.04,130,1647,19932,0.3536676248269988
1,year_2026,T+20,5,target_5pct,3654,2163,0.5919540229885057,0.5759298566309474,0.6077850423411677,-0.008567516433796609,0.05,130,1647,19932,0.3536676248269988
1,year_2026,T+20,6,target_6pct,3654,1995,0.5459770114942529,0.5297936244683087,0.5620638250177491,-0.007907264617763449,0.06,130,1647,19932,0.3536676248269988
1,year_2026,T+20,7,target_7pct,3654,1850,0.5062944718117132,0.4900854649229857,0.5224902573280816,-0.006802694147438164,0.07,130,1647,19932,0.3536676248269988
1,year_2026,T+20,8,target_8pct,3654,1694,0.46360153256704983,0.4474790273408048,0.4798004918160664,-0.006453501273675091,0.026691786702279896,130,1647,19932,0.3536676248269988
1,year_2026,T+20,9,target_9pct,3654,1567,0.42884510125889436,0.4128808961093615,0.44495876540031126,-0.005527517834998799,0.013928439883409638,130,1647,19932,0.3536676248269988
1,year_2026,T+20,10,target_10pct,3654,1445,0.39545703338806787,0.3797209145068182,0.4114127420189318,-0.005322734116533487,0.005303251490414329,130,1647,19932,0.3536676248269988
1,year_2026,T+20,11,target_11pct,3654,1322,0.36179529282977557,0.3463673808907896,0.37751350011838253,-0.005442136162914377,-0.0011624960726484557,130,1647,19932,0.3536676248269988
1,year_2026,T+20,12,target_12pct,3654,1215,0.33251231527093594,0.3174196618500051,0.34795677216507087,-0.005066119099947932,-0.005314852312359952,130,1647,19932,0.3536676248269988
1,year_2026,T+20,13,target_13pct,3654,1103,0.3018609742747674,0.28719051929399375,0.3169476150637105,-0.004889504233337778,-0.0074723392798226596,130,1647,19932,0.3536676248269988
1,year_2026,T+20,14,target_14pct,3654,998,0.2731253420908593,0.2589220742392739,0.28780515418964436,-0.0051525353743526155,-0.009821574988987114,130,1647,19932,0.3536676248269988
1,year_2026,T+20,15,target_15pct,3654,919,0.25150519978106184,0.23770290879141673,0.26582944755774823,-0.0048517076593707015,-0.011036672902075106,130,1647,19932,0.3536676248269988
1,year_2026,T+20,16,target_16pct,3654,851,0.23289545703338807,0.2194752893158057,0.24687667081281228,-0.004318821767302743,-0.012015382923448725,130,1647,19932,0.3536676248269988
1,year_2026,T+20,17,target_17pct,3654,776,0.21237000547345375,0.19941450976482616,0.22592966041465895,-0.0043185693244923015,-0.012576605075850122,130,1647,19932,0.3536676248269988
1,year_2026,T+20,18,target_18pct,3654,706,0.1932129173508484,0.18073603439555047,0.20633419849807733,-0.004476010529395257,-0.01388086062941557,130,1647,19932,0.3536676248269988
1,year_2026,T+20,19,target_19pct,3654,638,0.1746031746031746,0.16263745423446752,0.18725238243861314,-0.004893949105492587,-0.015503258082697924,130,1647,19932,0.3536676248269988
1,year_2026,T+20,20,target_20pct,3654,591,0.16174055829228243,0.1501577250120777,0.17403389662621307,-0.004772205803510285,-0.015843197955903277,130,1647,19932,0.3536676248269988
2,full_period,T+20,1,target_1pct,19492,17098,0.8771803816950544,0.872497980554144,0.8817141381984007,-0.003945733120772331,0.01,1162,2475,19671,0.34903651655488127
2,full_period,T+20,2,target_2pct,19492,15794,0.8102811409809152,0.8047159177603322,0.8157240841732082,-0.0015713226860066172,0.02,1162,2475,19671,0.34903651655488127
2,full_period,T+20,3,target_3pct,19492,14533,0.745587933511184,0.7394256602635787,0.7516534219546518,0.0006349824421356633,0.03,1162,2475,19671,0.34903651655488127
2,full_period,T+20,4,target_4pct,19492,13226,0.6785347835009234,0.671943521655554,0.6850556858062054,0.0018186396720261235,0.04,1162,2475,19671,0.34903651655488127
2,full_period,T+20,5,target_5pct,19492,12064,0.6189205828032013,0.6120798428347235,0.625714456848138,0.0031007573612247927,0.05,1162,2475,19671,0.34903651655488127
2,full_period,T+20,6,target_6pct,19492,10956,0.5620767494356659,0.555100135784976,0.5690288989933944,0.00418731106174731,0.06,1162,2475,19671,0.34903651655488127
2,full_period,T+20,7,target_7pct,19492,9929,0.5093884670634107,0.5023691800802534,0.5164040541052357,0.005175042641580529,0.07,1162,2475,19671,0.34903651655488127
2,full_period,T+20,8,target_8pct,19492,9006,0.4620357069567002,0.45504477063775134,0.469041604787047,0.006196278204280553,0.03421580112318545,1162,2475,19671,0.34903651655488127
2,full_period,T+20,9,target_9pct,19492,8173,0.4193002257336343,0.4123894557801737,0.42624279900794476,0.007116612086543499,0.024359795989212008,1162,2475,19671,0.34903651655488127
2,full_period,T+20,10,target_10pct,19492,7412,0.3802585676174841,0.3734676865723825,0.38709663807826505,0.007893032173563429,0.018324199135400066,1162,2475,19671,0.34903651655488127
2,full_period,T+20,11,target_11pct,19492,6661,0.3417299404884055,0.33510328631336633,0.348418967991367,0.008223198765862595,0.014026889654041641,1162,2475,19671,0.34903651655488127
2,full_period,T+20,12,target_12pct,19492,6103,0.31310281140980917,0.30662963310129204,0.31964964483457303,0.009025956863734488,0.011407813051524496,1162,2475,19671,0.34903651655488127
2,full_period,T+20,13,target_13pct,19492,5555,0.2849887133182844,0.27869435270787346,0.29136780865068,0.009669444396516225,0.0091472130415986,1162,2475,19671,0.34903651655488127
2,full_period,T+20,14,target_14pct,19492,4989,0.2559511594500308,0.24987323814913978,0.2621252590073,0.009862752382682355,0.007424430141847571,1162,2475,19671,0.34903651655488127
2,full_period,T+20,15,target_15pct,19492,4540,0.23291606813051507,0.22703502709306955,0.23890236542247076,0.010338308604409178,0.00611833212020374,1162,2475,19671,0.34903651655488127
2,full_period,T+20,16,target_16pct,19492,4138,0.212292222450236,0.20660833323635605,0.2180894956586017,0.010656914583907814,0.005295363908275119,1162,2475,19671,0.34903651655488127
2,full_period,T+20,17,target_17pct,19492,3769,0.19336137902729325,0.1878776478204686,0.198965954766044,0.01098335891108221,0.004530011970586556,1162,2475,19671,0.34903651655488127
2,full_period,T+20,18,target_18pct,19492,3435,0.17622614405910117,0.17094115772939175,0.18163872781912438,0.011200716805621739,0.0039509475758834345,1162,2475,19671,0.34903651655488127
2,full_period,T+20,19,target_19pct,19492,3168,0.16252821670428894,0.1574154230780518,0.1677740060358983,0.011560055557552776,0.0034656099946481778,1162,2475,19671,0.34903651655488127
2,full_period,T+20,20,target_20pct,19492,2898,0.14867638005335523,0.143751071577467,0.15374014316445006,0.01180745241778832,0.0031729252659484786,1162,2475,19671,0.34903651655488127
2,selection_2021_2023,T+20,1,target_1pct,9119,8050,0.8827722337975655,0.8760077651955845,0.8892143340240272,-0.002688211527733769,0.01,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,2,target_2pct,9119,7418,0.8134663888584275,0.805339755528897,0.8213290227605342,-0.0006037325516706595,0.02,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,3,target_3pct,9119,6793,0.7449281719486786,0.7358794572845059,0.7537706096420097,0.0010528170374525686,0.03,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,4,target_4pct,9119,6128,0.6720035091567058,0.6622967017967303,0.681565456239643,0.001439579822938596,0.04,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,5,target_5pct,9119,5553,0.6089483495997368,0.5988885809605405,0.6189163626219502,0.0021366895132940403,0.05,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,6,target_6pct,9119,5005,0.548854041013269,0.5386222200132493,0.559044717446237,0.002572052216449226,0.06,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,7,target_7pct,9119,4512,0.49479109551485906,0.4845335231016507,0.5050530548347677,0.00321983270808566,0.048678720445062496,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,8,target_8pct,9119,4042,0.44325035639872795,0.433080204464758,0.45346830252674797,0.00367339183889505,0.02450408401400228,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,9,target_9pct,9119,3653,0.4005921701941002,0.3905784487618553,0.41068961227737183,0.004321069534294044,0.015789473684210575,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,10,target_10pct,9119,3291,0.36089483495997365,0.3510979909050541,0.37080883251277225,0.004719432262984538,0.010302640051513157,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,11,target_11pct,9119,2931,0.3214168220199583,0.31190816814783134,0.33107587752495554,0.004783460232757439,0.006230529595015577,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,12,target_12pct,9119,2678,0.293672551814892,0.28441303293780923,0.30310583837526944,0.005407457632544547,0.0035366931918654476,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,13,target_13pct,9119,2396,0.2627481083452133,0.2538157774722142,0.2718802512739169,0.005528283723615847,0.0016877637130801038,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,14,target_14pct,9119,2139,0.23456519355192457,0.22598110266576968,0.2433728319679305,0.005488768373649727,0.0,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,15,target_15pct,9119,1923,0.21087838578791535,0.20262821657493324,0.21937205141174326,0.005595572692995543,-0.0011547344110853786,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,16,target_16pct,9119,1730,0.1897137844061849,0.18179776116595103,0.19789112875185708,0.005628329452106176,-0.001925298421255217,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,17,target_17pct,9119,1557,0.1707424059655664,0.16315822605674843,0.17860388455580462,0.005738235904087206,-0.0027510316368638543,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,18,target_18pct,9119,1390,0.1524289944072815,0.14519804045833906,0.1599526704780429,0.005708768397059709,-0.0032679738562091387,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,19,target_19pct,9119,1273,0.1395986402017765,0.13263694228007855,0.14686386588916558,0.005995956539765877,-0.003664057026877776,633,1797,19671,0.34903651655488127
2,selection_2021_2023,T+20,20,target_20pct,9119,1144,0.12545235223160434,0.11881116710003915,0.13240897904389917,0.005939005469419671,-0.003960396039603853,633,1797,19671,0.34903651655488127
2,audit_2024_present,T+20,1,target_1pct,10373,9048,0.8722645329220091,0.8657027502786435,0.878550684215336,-0.005051231954949389,0.01,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,2,target_2pct,10373,8376,0.807480960185096,0.7997800359347119,0.8149542200069034,-0.0024219400999668603,0.02,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,3,target_3pct,10373,7740,0.7461679359876603,0.7377026525423246,0.7544509522693746,0.00026766019450288057,0.03,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,4,target_4pct,10373,7098,0.6842764870336451,0.6752648100127909,0.6931517224319176,0.0021518746825177023,0.04,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,5,target_5pct,10373,6511,0.6276872650149427,0.6183384576286636,0.636941530455572,0.003948278300710045,0.05,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,6,target_6pct,10373,5951,0.5737009544008483,0.5641583095221155,0.5831890297684832,0.005607300014824842,0.06,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,7,target_7pct,10373,5417,0.5222211510652656,0.512602018686696,0.5318238305042562,0.006893885732638053,0.07,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,8,target_8pct,10373,4964,0.4785500819435072,0.4689464685668194,0.48816957722499454,0.00841417088392486,0.045504994450610514,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,9,target_9pct,10373,4520,0.43574664995661816,0.4262297659230011,0.4453111083252866,0.009574199335551767,0.03164556962025311,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,10,target_10pct,10373,4121,0.397281403644076,0.3879041467854867,0.40673471519733484,0.010682973134188983,0.025815217391304213,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,11,target_11pct,10373,3730,0.35958739034030657,0.35040595376185935,0.36887279093826214,0.011247104644912619,0.020691994572591632,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,12,target_12pct,10373,3425,0.3301841318808445,0.3211982245565766,0.33929577392558197,0.01220701292169468,0.01819407008086249,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,13,target_13pct,10373,3159,0.30454063433914974,0.2957578337348627,0.31346815657031846,0.013309976949893125,0.016447368421052655,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,14,target_14pct,10373,2850,0.2747517593753013,0.26624585310296406,0.28342444349287105,0.01370796207885208,0.014482259232440287,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,15,target_15pct,10373,2617,0.25228959799479417,0.24402400229154375,0.2607386029312246,0.014507691500020953,0.013118664281454917,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,16,target_16pct,10373,2408,0.23214113564060543,0.2241162494187075,0.2403643493792929,0.01507759016637182,0.012108262108262213,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,17,target_17pct,10373,2212,0.21324592692567243,0.20547033420102,0.2212338375192075,0.015594394937380041,0.011513157894736947,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,18,target_18pct,10373,2045,0.19714643786754074,0.1896028959868407,0.20491421796814158,0.01602873931961742,0.01075911536162577,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,19,target_19pct,10373,1895,0.1826858189530512,0.17536754429861967,0.19023903872949557,0.016451506337770528,0.010133333333333328,529,2223,19671,0.34903651655488127
2,audit_2024_present,T+20,20,target_20pct,10373,1754,0.16909283717343102,0.1620021917434137,0.17642849221344656,0.016966458271656416,0.009859154929577452,529,2223,19671,0.34903651655488127
2,year_2021,T+20,1,target_1pct,2338,2110,0.9024807527801539,0.8897869008135588,0.9138541310991033,-0.000683299014370945,0.01,224,989,19671,0.34903651655488127
2,year_2021,T+20,2,target_2pct,2338,1966,0.8408896492728828,0.8255050893442658,0.8551558059101356,0.0022597812365667412,0.02,224,989,19671,0.34903651655488127
2,year_2021,T+20,3,target_3pct,2338,1839,0.7865697177074422,0.7694980930662563,0.8027011538853734,0.005043213654392516,0.03,224,989,19671,0.34903651655488127
2,year_2021,T+20,4,target_4pct,2338,1683,0.7198460222412318,0.7012933651487782,0.7376774004230693,0.0064279278613372,0.04,224,989,19671,0.34903651655488127
2,year_2021,T+20,5,target_5pct,2338,1550,0.6629597946963216,0.6435453244136123,0.6818396204947025,0.008497948275779032,0.05,224,989,19671,0.34903651655488127
2,year_2021,T+20,6,target_6pct,2338,1423,0.6086398631308811,0.5886936155074357,0.6282296810981076,0.009870028650850777,0.06,224,989,19671,0.34903651655488127
2,year_2021,T+20,7,target_7pct,2338,1303,0.5573139435414884,0.5371021503823927,0.5773376990079332,0.01155886010040271,0.07,224,989,19671,0.34903651655488127
2,year_2021,T+20,8,target_8pct,2338,1196,0.5115483319076134,0.49128374184084117,0.5317750337825828,0.013100604797400248,0.08,224,989,19671,0.34903651655488127
2,year_2021,T+20,9,target_9pct,2338,1101,0.4709153122326775,0.45074621815630356,0.49117982842174,0.014415542025667642,0.042283134178600745,224,989,19671,0.34903651655488127
2,year_2021,T+20,10,target_10pct,2338,1006,0.43028229255774164,0.4103431223110292,0.45045019522163393,0.015222268229403564,0.029708777185126323,224,989,19671,0.34903651655488127
2,year_2021,T+20,11,target_11pct,2338,920,0.39349871685201027,0.37388634102777535,0.41346050600064876,0.01636396788340074,0.024425007123280218,224,989,19671,0.34903651655488127
2,year_2021,T+20,12,target_12pct,2338,849,0.36313088109495295,0.343876574382205,0.38283423304388225,0.01717646007994256,0.019147489899259962,224,989,19671,0.34903651655488127
2,year_2021,T+20,13,target_13pct,2338,768,0.32848588537211293,0.30974285020553954,0.34779163035027605,0.01752185652712223,0.015703510658834574,224,989,19671,0.34903651655488127
2,year_2021,T+20,14,target_14pct,2338,690,0.2951240376390077,0.27698412571050884,0.31393611415541545,0.017806884202000325,0.013526582675518872,224,989,19671,0.34903651655488127
2,year_2021,T+20,15,target_15pct,2338,629,0.26903336184773313,0.25144730393144976,0.28737718360007247,0.01821852701414969,0.010819397993311108,224,989,19671,0.34903651655488127
2,year_2021,T+20,16,target_16pct,2338,569,0.24337040205303678,0.22640616082674958,0.26117660309716395,0.01861208501510102,0.00974730172863103,224,989,19671,0.34903651655488127
2,year_2021,T+20,17,target_17pct,2338,515,0.2202737382378101,0.2039410103428276,0.23752420233423815,0.01850539566940367,0.008819659442724448,224,989,19671,0.34903651655488127
2,year_2021,T+20,18,target_18pct,2338,456,0.19503849443969204,0.17948281119291398,0.2115947066033366,0.018284197871050498,0.008420062577394694,224,989,19671,0.34903651655488127
2,year_2021,T+20,19,target_19pct,2338,418,0.1787852865697177,0.1637839905488771,0.19484043562922138,0.018524311357043508,0.00778969363369153,224,989,19671,0.34903651655488127
