lag,period,horizon,target_pct,target_label,n,target_hits,target_hit_rate,target_hit_wilson_lower_95,target_hit_wilson_upper_95,mean_target_zero_return,entry_dates,codes,events,retention_vs_parent_crosses
3,full_period,T+13,3,target_3pct,19357,13235,0.6837319832618691,0.6771450749795452,0.6902459789300122,0.020511959497856072,1165,2472,19400,0.3442279711842152
3,full_period,T+13,4,target_4pct,19357,11761,0.6075838198067882,0.6006843077434717,0.6144406380646691,0.02430335279227153,1165,2472,19400,0.3442279711842152
3,full_period,T+13,5,target_5pct,19357,10363,0.5353618845895541,0.528329399191903,0.5423803368972554,0.026768094229477707,1165,2472,19400,0.3442279711842152
3,full_period,T+13,6,target_6pct,19357,9141,0.47223226739680735,0.46520554275045073,0.4792700114527302,0.02833393604380844,1165,2472,19400,0.3442279711842152
3,full_period,T+13,7,target_7pct,19357,8088,0.417833341943483,0.41090227661553735,0.424797014473131,0.029248333936043813,1165,2472,19400,0.3442279711842152
3,full_period,T+13,8,target_8pct,19357,7117,0.3676706101152038,0.360904856658111,0.37448887746551307,0.029413648809216306,1165,2472,19400,0.3442279711842152
3,full_period,T+13,9,target_9pct,19357,6295,0.32520535206901896,0.3186412404081544,0.33183882963177613,0.029268481686211704,1165,2472,19400,0.3442279711842152
3,full_period,T+13,10,target_10pct,19357,5576,0.28806116650307384,0.28172400682466187,0.29448243246566325,0.028806116650307384,1165,2472,19400,0.3442279711842152
3,full_period,T+13,11,target_11pct,19357,4929,0.25463656558350983,0.24854830846198442,0.2608221932831463,0.02801002221418608,1165,2472,19400,0.3442279711842152
3,full_period,T+13,12,target_12pct,19357,4378,0.22617141085912074,0.22033251068096424,0.23211897779152033,0.027140569303094487,1165,2472,19400,0.3442279711842152
3,full_period,T+13,13,target_13pct,19357,3877,0.20028930102805187,0.19471092088275524,0.20598661904236865,0.026037609133646743,1165,2472,19400,0.3442279711842152
3,full_period,T+13,14,target_14pct,19357,3433,0.1773518623753681,0.1720350481048707,0.18279671705971803,0.024829260732551536,1165,2472,19400,0.3442279711842152
3,full_period,T+13,15,target_15pct,19357,3089,0.15958051350932478,0.1544890166812588,0.16480710317336567,0.023937077026398718,1165,2472,19400,0.3442279711842152
3,full_period,T+13,16,target_16pct,19357,2764,0.1427907217027432,0.1379329006104017,0.14779029852986708,0.022846515472438912,1165,2472,19400,0.3442279711842152
3,full_period,T+13,17,target_17pct,19357,2484,0.12832567030014982,0.12368768114758778,0.13311115553108221,0.02181536395102547,1165,2472,19400,0.3442279711842152
3,full_period,T+13,18,target_18pct,19357,2227,0.11504881954848376,0.11062991526229377,0.11962048872840879,0.020708787518727075,1165,2472,19400,0.3442279711842152
3,full_period,T+13,19,target_19pct,19357,1989,0.10275352585627938,0.09855453354718689,0.10711016235115668,0.01952316991269308,1165,2472,19400,0.3442279711842152
3,full_period,T+13,20,target_20pct,19357,1802,0.09309293795526166,0.08907995631169079,0.09726739751408504,0.018618587591052334,1165,2472,19400,0.3442279711842152
3,full_period,T+14,1,target_1pct,19348,16375,0.8463407070498242,0.8411905148784532,0.8513533926739938,0.008463407070498242,1164,2470,19400,0.3442279711842152
3,full_period,T+14,2,target_2pct,19348,14936,0.7719660946867893,0.7660004129651024,0.7778237985766043,0.015439321893735787,1164,2470,19400,0.3442279711842152
3,full_period,T+14,3,target_3pct,19348,13444,0.69485218110399,0.6883256027234814,0.7013013979439898,0.0208455654331197,1164,2470,19400,0.3442279711842152
3,full_period,T+14,4,target_4pct,19348,11993,0.6198573495968576,0.6129941764365138,0.6266729361756523,0.024794293983874303,1164,2470,19400,0.3442279711842152
3,full_period,T+14,5,target_5pct,19348,10652,0.5505478602439529,0.5435291716314455,0.5575464800005934,0.027527393012197643,1164,2470,19400,0.3442279711842152
3,full_period,T+14,6,target_6pct,19348,9423,0.4870270829026256,0.47998729005094637,0.4940720263502377,0.029221624974157534,1164,2470,19400,0.3442279711842152
3,full_period,T+14,7,target_7pct,19348,8403,0.4343084556543312,0.427337810952643,0.441305181660525,0.030401591895803187,1164,2470,19400,0.3442279711842152
3,full_period,T+14,8,target_8pct,19348,7429,0.3839673351250775,0.3771379111223542,0.3908428272069632,0.030717386810006204,1164,2470,19400,0.3442279711842152
3,full_period,T+14,9,target_9pct,19348,6608,0.341534008683068,0.3348838214721061,0.348247111141563,0.030738060781476118,1164,2470,19400,0.3442279711842152
3,full_period,T+14,10,target_10pct,19348,5882,0.30401075046516435,0.2975685605325195,0.31053075338497343,0.030401075046516436,1164,2470,19400,0.3442279711842152
