lag,period,horizon,target_pct,target_label,n,target_hits,target_hit_rate,target_hit_wilson_lower_95,target_hit_wilson_upper_95,mean_realized_return,median_realized_return,entry_dates,codes,events,retention_vs_parent_crosses
6,year_2022,T+20,13,target_13pct,3000,977,0.32566666666666666,0.30912939152823743,0.34264985009355786,0.00337850079694296,0.008385763038779803,199,1172,18868,0.33482396365701306
6,year_2022,T+20,14,target_14pct,3000,890,0.2966666666666667,0.2805891353013082,0.31326428226904585,0.0037567042370123312,0.006067694177591454,199,1172,18868,0.33482396365701306
6,year_2022,T+20,15,target_15pct,3000,810,0.27,0.25441469836125113,0.28617359364455913,0.003851978740189337,0.003888035557997549,199,1172,18868,0.33482396365701306
6,year_2022,T+20,16,target_16pct,3000,748,0.24933333333333332,0.23417912908894836,0.2651286906043404,0.0044696544774697365,0.0022900916159827034,199,1172,18868,0.33482396365701306
6,year_2022,T+20,17,target_17pct,3000,680,0.22666666666666666,0.21203963655334754,0.24199282641007905,0.00431656748548567,0.00023940313884107667,199,1172,18868,0.33482396365701306
6,year_2022,T+20,18,target_18pct,3000,617,0.20566666666666666,0.19158375987932275,0.22050241670202567,0.004698750988897088,0.0,199,1172,18868,0.33482396365701306
6,year_2022,T+20,19,target_19pct,3000,560,0.18666666666666668,0.17312732422187543,0.20100745039473558,0.0047239465232037404,-0.00097848291407987,199,1172,18868,0.33482396365701306
6,year_2022,T+20,20,target_20pct,3000,508,0.16933333333333334,0.15633728971616143,0.18317515328349612,0.005066942698849921,-0.0011597480691034057,199,1172,18868,0.33482396365701306
6,year_2023,T+20,1,target_1pct,3389,2864,0.84508704632635,0.832515050533481,0.8568775812946599,-0.005127386639536644,0.01,213,1186,18868,0.33482396365701306
6,year_2023,T+20,2,target_2pct,3389,2561,0.7556801416347005,0.7409292646878691,0.7698520225965122,-0.003777883685243082,0.02,213,1186,18868,0.33482396365701306
6,year_2023,T+20,3,target_3pct,3389,2280,0.6727648273827088,0.6567796802997589,0.6883587429027863,-0.0037504565836202477,0.03,213,1186,18868,0.33482396365701306
6,year_2023,T+20,4,target_4pct,3389,2029,0.5987016819120684,0.5820960329207036,0.6150838177389911,-0.003262223384030342,0.04,213,1186,18868,0.33482396365701306
6,year_2023,T+20,5,target_5pct,3389,1775,0.523753319563293,0.5069208172097026,0.5405320317532433,-0.0037452167145143717,0.05,213,1186,18868,0.33482396365701306
6,year_2023,T+20,6,target_6pct,3389,1571,0.4635585718501033,0.4468199453439496,0.48037972115389094,-0.0035355590944669726,0.0174603174603174,213,1186,18868,0.33482396365701306
6,year_2023,T+20,7,target_7pct,3389,1375,0.40572440247860725,0.38930799717241643,0.42235429793738166,-0.003607448418113221,0.006134969325153339,213,1186,18868,0.33482396365701306
6,year_2023,T+20,8,target_8pct,3389,1213,0.3579226910593095,0.3419517112842806,0.3742154095149927,-0.003142080554583462,0.0012755102040815647,213,1186,18868,0.33482396365701306
