lag,horizon,target_pct,n,target_hits,target_hit_rate,mean_target_zero_return,entry_dates,codes
4,T+2,16,19207,310,0.016139948976935492,0.002582391836309679,1173,2449
4,T+2,17,19207,245,0.01275576612693289,0.0021684802415785913,1173,2449
4,T+2,18,19207,210,0.010933513823085333,0.00196803248815536,1173,2449
4,T+2,19,19207,164,0.00853855365231426,0.0016223251939397095,1173,2449
4,T+2,20,19207,134,0.006976623106159213,0.0013953246212318427,1173,2449
5,T+2,1,19009,11945,0.6283865537377032,0.006283865537377032,1170,2437
5,T+2,2,19009,9276,0.4879793781892788,0.009759587563785576,1170,2437
5,T+2,3,19009,7049,0.3708243463622495,0.011124730390867484,1170,2437
5,T+2,4,19009,5346,0.2812352043768741,0.011249408175074964,1170,2437
5,T+2,5,19009,4133,0.2174233257930454,0.01087116628965227,1170,2437
5,T+2,6,19009,3152,0.16581619232994896,0.009948971539796937,1170,2437
5,T+2,7,19009,2449,0.12883371034773003,0.009018359724341103,1170,2437
5,T+2,8,19009,1949,0.10253038034615182,0.008202430427692146,1170,2437
5,T+2,9,19009,1559,0.08201378294492083,0.007381240465042875,1170,2437
5,T+2,10,19009,1224,0.06439055184386343,0.006439055184386343,1170,2437
5,T+2,11,19009,967,0.05087064022305224,0.005595770424535746,1170,2437
5,T+2,12,19009,772,0.04061234152243674,0.004873480982692409,1170,2437
5,T+2,13,19009,631,0.03319480246199169,0.00431532432005892,1170,2437
5,T+2,14,19009,514,0.02703982324162239,0.003785575253827135,1170,2437
5,T+2,15,19009,420,0.022094797201325688,0.003314219580198853,1170,2437
5,T+2,16,19009,345,0.01814929770108896,0.0029038876321742335,1170,2437
5,T+2,17,19009,295,0.015518964700931137,0.0026382239991582937,1170,2437
5,T+2,18,19009,257,0.013519911620811195,0.002433584091746015,1170,2437
5,T+2,19,19009,225,0.01183649850071019,0.002248934715134936,1170,2437
5,T+2,20,19009,186,0.00978483876058709,0.0019569677521174183,1170,2437
6,T+2,1,18868,12171,0.645060419758321,0.00645060419758321,1175,2405
6,T+2,2,18868,9594,0.5084799660801357,0.010169599321602715,1175,2405
6,T+2,3,18868,7263,0.384937460250159,0.01154812380750477,1175,2405
6,T+2,4,18868,5482,0.2905448378206487,0.011621793512825948,1175,2405
6,T+2,5,18868,4138,0.219313122747509,0.01096565613737545,1175,2405
6,T+2,6,18868,3210,0.17012931948272206,0.010207759168963323,1175,2405
6,T+2,7,18868,2484,0.13165147339410643,0.009215603137587451,1175,2405
6,T+2,8,18868,1949,0.10329658681365275,0.00826372694509222,1175,2405
6,T+2,9,18868,1547,0.08199067203731185,0.007379160483358066,1175,2405
6,T+2,10,18868,1213,0.06428874284502863,0.006428874284502863,1175,2405
6,T+2,11,18868,940,0.049819800720797114,0.005480178079287683,1175,2405
6,T+2,12,18868,755,0.040014839940640236,0.004801780792876828,1175,2405
6,T+2,13,18868,590,0.03126987492050032,0.004065083739665042,1175,2405
6,T+2,14,18868,474,0.02512189951240195,0.0035170659317362734,1175,2405
6,T+2,15,18868,384,0.02035191859232563,0.0030527877888488443,1175,2405
6,T+2,16,18868,312,0.016535933856264576,0.002645749417002332,1175,2405
6,T+2,17,18868,248,0.013143947424210304,0.002234471062115752,1175,2405
6,T+2,18,18868,198,0.010493958024167903,0.0018889124443502226,1175,2405
6,T+2,19,18868,157,0.008320966716133136,0.001580983676065296,1175,2405
6,T+2,20,18868,128,0.0067839728641085435,0.0013567945728217088,1175,2405
